time,seconds_elapsed,z,y,x
1733902858637028900,0.02902880859375,-0.6103095412254333,-0.8030939102172852,-1.1844388246536255
1733902858647054800,0.039054931640625,-0.5949853658676147,-0.8962734341621399,-1.306350827217102
1733902858657081900,0.049081787109375,-0.6203210949897766,-0.8927007913589478,-1.4338794946670532
1733902858667109000,0.059109130859375,-0.6245403289794922,-0.7596389055252075,-1.5149227380752563
1733902858677135000,0.069135009765625,-0.7158837914466858,-0.7686046957969666,-1.5201987028121948
1733902858687161900,0.079161865234375,-0.8640803098678589,-0.954075276851654,-1.4688079357147217
1733902858697188900,0.08918896484375,-1.013357162475586,-0.9145065546035767,-1.3561989068984985
1733902858707214800,0.09921484375,-1.127832055091858,-0.6759647130966187,-1.2027745246887207
1733902858717242000,0.1092421875,-1.1591497659683228,-0.23624885082244873,-1.0700103044509888
1733902858727268900,0.119268798828125,-1.097508430480957,0.20598500967025757,-1.0087013244628906
1733902858737294800,0.129294921875,-1.0116904973983765,0.5478102564811707,-1.060091257095337
1733902858747321900,0.13932177734375,-0.9635553956031799,0.8184770941734314,-1.2297983169555664
1733902858757349000,0.14934912109375,-0.9395201206207275,0.9639735817909241,-1.4410698413848877
1733902858767375000,0.159375,-0.9375935792922974,1.0760730504989624,-1.6327216625213623
1733902858777401900,0.16940185546875,-1.036242127418518,1.1940430402755737,-1.811396598815918
1733902858787428900,0.179428955078125,-1.1561026573181152,1.1534903049468994,-1.9237240552902222
1733902858797454800,0.189454833984375,-1.2815910577774048,1.0654009580612183,-1.9334653615951538
1733902858807482000,0.199482177734375,-1.4300564527511597,0.858096182346344,-1.8721295595169067
1733902858817508900,0.2095087890625,-1.5668138265609741,0.453799843788147,-1.8135112524032593
1733902858827534800,0.219534912109375,-1.6362498998641968,-0.12713895738124847,-1.7669764757156372
1733902858837561900,0.229561767578125,-1.674862265586853,-0.7230167388916016,-1.6904287338256836
1733902858847589000,0.239589111328125,-1.6938166618347168,-1.2567579746246338,-1.596192717552185
1733902858857615000,0.249614990234375,-1.5828595161437988,-1.5980404615402222,-1.519601821899414
1733902858867641900,0.259641845703125,-1.4552758932113647,-1.6307991743087769,-1.4151180982589722
