time,seconds_elapsed,z,y,x
1733851384687512600,0.0155126953125,-0.459559877499938,-0.5528367116123437,-0.3105921358257532
1733851384697480400,0.02548046875,-0.49917716374769805,-0.682263886514306,-0.3648877896368503
1733851384707449300,0.035449462890625,-0.6083002401590347,-0.8385574410319327,-0.44848903290927405
1733851384717418500,0.04541845703125,-0.8238805347733199,-1.0626742394536732,-0.5814934817761183
1733851384727386400,0.055386474609375,-1.0364970111459493,-1.1431149728685617,-0.7543249141186475
1733851384737355500,0.06535546875,-1.0814018824078142,-1.1004185714364052,-0.871021202263236
1733851384747323400,0.075323486328125,-0.8318506368696689,-1.1054086348086596,-0.8190630514889955
1733851384757292500,0.08529248046875,-0.5773831238478422,-1.3305781571537256,-0.5353951629459858
1733851384767260700,0.0952607421875,-0.6655629270821809,-2.0348966390877963,-0.29794658926427364
1733851384777229600,0.1052294921875,-0.6809332224324345,-1.396041101667285,-0.8090887699633836
1733851384787198500,0.115198486328125,-0.6272752820029854,-0.30027473995089526,-1.1950725391209125
1733851384797166600,0.12516650390625,-0.6692638274267315,0.234705412453413,-1.1109405499726532
1733851384807135500,0.135135498046875,-0.5328653522074223,0.34801614981293677,-0.8020967191189528
1733851384817103600,0.145103515625,-0.5043742939993738,0.4265811524838209,-0.2847293802946806
1733851384827072500,0.155072509765625,-0.5704293591871857,0.7588561278074979,0.0931318726837635
1733851384837040400,0.165040283203125,-0.6209660988561808,1.112097318792343,0.15848492708206177
1733851384847009500,0.175009521484375,-0.7467948108747601,1.1279366929590702,-0.13655191221535204
1733851384856978400,0.184978515625,-0.8625327753812074,0.79344813323915,-0.47857905074656004
1733851384866946600,0.194946533203125,-0.7504546485565602,0.5276256979882716,-0.5690846665799617
1733851384876915500,0.20491552734375,-0.558901126217842,0.46756490477919577,-0.4292734603077173
1733851384886883600,0.214883544921875,-0.545706421341002,0.3841553846865892,-0.3376099066108465
1733851384896852500,0.2248525390625,-0.6217202782243489,0.28431670784056184,-0.19466624753177164
1733851384906821400,0.2348212890625,-0.4521960707336664,0.3304384075462818,0.08565233058333396
1733851384916789500,0.24478955078125,-0.03637567397803068,0.42954993916153905,0.18565934973359108
