time,seconds_elapsed,z,y,x
1733751860114129200,0.025129150390625,0.11618129909038544,-0.2621344029903412,0.33230915665626526
1733751860124104000,0.03510400390625,0.08016658574342728,-0.25784972310066223,0.2496269792318344
1733751860134080300,0.045080322265625,0.05768178030848503,-0.22737304866313934,0.2141219675540924
1733751860144056000,0.05505615234375,0.05102523788809776,-0.20374707877635956,0.21903090178966522
1733751860154031900,0.065031982421875,0.07400218397378922,-0.16972999274730682,0.2741120159626007
1733751860164007200,0.075007080078125,0.11847709864377975,-0.13779576122760773,0.3515368103981018
1733751860173983000,0.08498291015625,0.16788779199123383,-0.09896660596132278,0.4142715632915497
1733751860183959000,0.094958984375,0.1913681924343109,-0.09377947449684143,0.4481121897697449
1733751860193935400,0.104935302734375,0.18754416704177856,-0.11646907031536102,0.4433062672615051
1733751860203911400,0.114911376953125,0.1716325283050537,-0.14089980721473694,0.4266560673713684
1733751860213886200,0.12488623046875,0.15571214258670807,-0.1345393806695938,0.3898303806781769
1733751860223862500,0.134862548828125,0.1459755003452301,-0.1352369487285614,0.33540597558021545
1733751860233838300,0.14483837890625,0.1417597085237503,-0.1242455467581749,0.26956385374069214
1733751860243814100,0.154814208984375,0.12907367944717407,-0.10164885222911835,0.23536446690559387
1733751860253790500,0.16479052734375,0.1377294957637787,-0.08163946121931076,0.22448331117630005
1733751860263765200,0.17476513671875,0.17355617880821228,-0.07776304334402084,0.22686466574668884
1733751860273741300,0.1847412109375,0.2136458158493042,-0.07258426398038864,0.22449231147766113
1733751860283717400,0.19471728515625,0.23172496259212494,-0.04680309072136879,0.23354482650756836
1733751860293693200,0.204693115234375,0.2458793967962265,-0.007939581759274006,0.2620105445384979
1733751860303668200,0.214668212890625,0.2663080394268036,0.05900140851736069,0.31143155694007874
1733751860313644300,0.224644287109375,0.2891606390476227,0.13452252745628357,0.3433343470096588
1733751860323620400,0.234620361328125,0.3099515736103058,0.14364728331565857,0.3471131920814514
1733751860333596200,0.24459619140625,0.3091859221458435,0.07693136483430862,0.3516123592853546
1733751860343572500,0.254572509765625,0.277103066444397,-0.02654811181128025,0.32274967432022095
1733751860353547300,0.26454736328125,0.22499775886535645,-0.07854633778333664,0.27934709191322327
1733751860363523300,0.2745234375,0.16039377450942993,-0.09657925367355347,0.23903436958789825
1733751860373499400,0.28449951171875,0.10974470525979996,-0.06347935646772385,0.21269996464252472
1733751860383475200,0.29447509765625,0.07909360527992249,-0.004455101676285267,0.19297848641872406
1733751860393450200,0.3044501953125,0.06835068017244339,0.08963996917009354,0.18357060849666595
1733751860403426300,0.31442626953125,0.0967310220003128,0.19104933738708496,0.20025238394737244
1733751860413402400,0.32440234375,0.15019264817237854,0.2717638909816742,0.2625303864479065
1733751860423378200,0.334378173828125,0.24658764898777008,0.308376669883728,0.3344478905200958
1733751860433354500,0.3443544921875,0.32473835349082947,0.2850252687931061,0.39793819189071655
1733751860443329300,0.354329345703125,0.3404552936553955,0.22187115252017975,0.4266239106655121
1733751860453305300,0.364305419921875,0.2907940149307251,0.18105554580688477,0.40957650542259216
1733751860463281400,0.374281494140625,0.22428816556930542,0.16137030720710754,0.3704385459423065
1733751860473257200,0.38425732421875,0.15761618316173553,0.16674722731113434,0.33096012473106384
1733751860483233300,0.3942333984375,0.11896011978387833,0.18984606862068176,0.294870525598526
1733751860493208300,0.404208251953125,0.10434842109680176,0.18946842849254608,0.26976943016052246
