time,seconds_elapsed,z,y,x
1733902270007344600,0.0213447265625,0.7661152320902794,0.014391513445973395,0.26471067461669445
1733902270017370600,0.03137060546875,0.8080594269156456,0.08136603156626224,0.31572511480003596
1733902270027397600,0.041397705078125,0.8456313249409199,0.20995441755652428,-0.001978022074699402
1733902270037423600,0.051423583984375,0.9537268118701875,0.6667436612993478,-0.613016162765026
1733902270047451000,0.061450927734375,0.7431716519415378,1.1189900009155274,-1.1719091056764126
1733902270057476900,0.071476806640625,0.362324076628685,1.4482991121709345,-1.510876856637001
1733902270067503600,0.081503662109375,0.23633158888313918,1.7915221824884413,-1.5637135438114405
1733902270077530600,0.091530517578125,0.2237608245909214,1.6980109550982714,-1.1377733195796609
1733902270087556600,0.101556640625,0.3130442051529884,1.085605033186078,-0.28427228417694567
1733902270097583900,0.111583984375,0.37681320523023604,0.30116964296400545,0.6265931449577212
1733902270107609900,0.12160986328125,0.3658709554553032,-0.37966625657379627,1.3898346482425927
1733902270117636600,0.13163671875,0.3506324697911739,-0.8747031056463718,1.7458593324661253
1733902270127662600,0.14166259765625,0.5042810627579689,-1.108617075461149,1.719039130079746
1733902270137689600,0.151689697265625,0.707344551756978,-1.0388853675872087,1.5117337657272816
1733902270147715600,0.161715576171875,0.9539274490088224,-0.6951233680874109,1.1506462451562285
1733902270157742800,0.171742919921875,1.1105845761418343,-0.2208025593072176,0.381580273501575
1733902270167768800,0.181768798828125,1.0503121860086917,0.301565948805213,-0.25738953794836994
1733902270177795600,0.191795654296875,0.7713736640751362,0.7097662259459495,-0.49022068096250293
1733902270187822600,0.201822509765625,0.5957184064835309,0.9290718246936798,-0.681506930667162
1733902270197848600,0.2118486328125,0.5328793807327747,0.8163865257561206,-0.5058703777760267
1733902270207875800,0.221875732421875,0.5209563762921839,0.4571118998259306,-0.02478986560255289
1733902270217901800,0.23190185546875,0.5761117887377739,0.1092313590914011,0.44084553241878743
1733902270227928600,0.241928466796875,-0.22163141134679315,-0.005738251391053199,0.43014293661862607
1733902270237954600,0.25195458984375,0.1661690518438816,0.3930138139247894,-0.6994558443337678
1733902270247981600,0.261981689453125,0.42353360148146746,0.5814782842069864,-0.5169827234208584
1733902270258007800,0.2720078125,0.378580361033231,-0.48623161132633685,1.9421113878846168
1733902270268034800,0.282034912109375,-0.29220059295818207,-1.5127368052899837,2.781810107906163
1733902270278060800,0.292060791015625,-0.5642378110706806,-1.005465913066268,2.664204011440277
1733902270288087600,0.302087646484375,-0.5529701287336647,-0.5959107141852379,1.8530813975617288
1733902270298113500,0.312113525390625,-0.4229844431661069,-0.17577683814466,0.6030281449750066
1733902270308140800,0.322140869140625,-0.017187866166234016,0.21105156514346599,-0.1182566693291068
1733902270318167800,0.332167724609375,-0.1294726214788854,0.05094225172996521,-0.5688116948574781
1733902270328193800,0.34219384765625,0.13101605152860282,0.022929624688625333,-0.3154462978586554
1733902270338220500,0.352220458984375,0.5401634002611041,0.24824410846233366,0.12884762144833803
1733902270348246500,0.36224658203125,0.6468028431631624,0.2950935379207134,0.4749257889360189
1733902270358273800,0.372273681640625,0.5752265303358435,0.5727735842257737,0.709936906337738
1733902270368299800,0.3822998046875,0.8893409950688481,0.4748872104912996,0.4771192073270678
1733902270378326500,0.392326416015625,1.2424550525426863,0.5726151787936687,-0.24241993235349654
1733902270388352500,0.4023525390625,1.334079004881531,0.39135961697697635,-0.3742252345636487
1733902270398379500,0.412379638671875,1.0081938767254353,0.10441957489550113,0.08668167363107204
1733902270408406800,0.42240673828125,0.9710603701174259,0.21023849519491195,0.7535328869581223
1733902270418432800,0.432432861328125,0.4227250615775585,0.6873363674730062,1.2795961579352617
1733902270428459500,0.44245947265625,-0.12334332494363189,1.0403647924900055,1.024440370388329
1733902270438485500,0.452485595703125,-0.7437988439291715,0.9063765932828187,0.5198839978203177
1733902270448512500,0.462512451171875,-1.6115594369612634,0.7078460715383291,0.6170601774588227
1733902270458538800,0.472538818359375,-2.174378028883785,0.13894085317850113,0.35982495328933
1733902270468565800,0.482565673828125,-1.839127398750186,-0.8432242637991905,-0.47513037159740923
1733902270478591700,0.492591796875,-0.9606526656106114,-1.7716653893738985,-1.1241101204082369
1733902270488618500,0.502618408203125,-0.02082972979992628,-1.8011048343479632,-1.3458750950068235
1733902270498644500,0.51264453125,0.5090209507614374,-1.3587515277147293,-1.378927469781041
1733902270508671700,0.522671630859375,0.21812837166190147,-0.8872089514762163,-1.0421768103480338
1733902270518698800,0.53269873046875,-1.0198245471559464,-0.20246493858397005,-1.0168716886997222
1733902270528724700,0.542724853515625,-2.1505792201451954,0.031986206847429276,-0.590460924346745
1733902270538751500,0.55275146484375,-2.7341443936288354,-0.13490005335509778,-1.134076803149283
1733902270548777500,0.562777587890625,-3.649744157809019,-0.28863047938644887,-1.3241162676632403
1733902270558804700,0.5728046875,-2.1036703155845404,-0.4511544527262449,-0.7480617620706558
1733902270568830700,0.582830810546875,-1.1105395679563284,-0.4707359360307455,-1.4258882506594062
1733902270578857700,0.592857666015625,-1.2212392460346222,-0.522449756655097,-1.077923246511817
1733902270588883700,0.6028837890625,-1.448932733899355,-0.5775888755530119,-0.517833787292242
1733902270598910500,0.612910400390625,-1.8248329159379004,-0.34628187336623667,-0.17191227167099712
1733902270608936400,0.6229365234375,-2.2410557560145854,-0.09754150581955909,0.10548808090984821
1733902270618963700,0.632963623046875,-2.810506625558436,0.5280553215771914,0.723918962199986
1733902270628990700,0.64299072265625,-3.1802573450565337,1.0592845970153808,1.4623796599715948
